tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorites,followers,dog_stage
810657578271330305,2016-12-19 01:26:42+00:00,this is pavlov. his floatation device has failed him. he's quite pupset about it. 11/10 would rescue,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,pavlov,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,malamute,0.753521,True,Siberian_husky,0.166151,True,Eskimo_dog,0.0698108,True,10159,9375697,None
810284430598270976,2016-12-18 00:43:57+00:00,this is phil. he's a father. a very good father too. 13/10 everybody loves phil,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,phil,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute,0.620768,True,Eskimo_dog,0.158395,True,Tibetan_mastiff,0.0289617,True,32529,9375698,None
810254108431155201,2016-12-17 22:43:27+00:00,"this is gus. he likes to be close to you, which is good because you want to be close to gus. 12/10 would boop then pet",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,gus,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire_bullterrier,0.292556,True,American_Staffordshire_terrier,0.261233,True,Border_terrier,0.0623754,True,13556,9375697,None
809920764300447744,2016-12-17 00:38:52+00:00,"please only send in dogs. we only rate dogs, not seemingly heartbroken ewoks. thank you... still 10/10 would console",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,None,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True,14354,9375697,None
809448704142938112,2016-12-15 17:23:04+00:00,"i call this one ""a blep by the sea"" 12/10",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,None,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog,0.375415,True,Cardigan,0.134317,True,English_springer,0.0736971,True,6454,9375697,None
809220051211603969,2016-12-15 02:14:29+00:00,this is kyro. he's a stratocumulus flop. tongue ejects at random. serious h*ckin condition. still 12/10 would pet passionately,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,kyro,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.0134552,True,18395,9375697,None
809084759137812480,2016-12-14 17:16:53+00:00,"this is wallace. you said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,wallace,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,0.911412,True,bloodhound,0.0171339,True,Labrador_retriever,0.011761,True,12219,9375697,None
808838249661788160,2016-12-14 00:57:20+00:00,this is ito. he'll be your uber driver tonight. currently adjusting the mirrors. 13/10 incredibly h*ckin responsible,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,ito,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True,9380,9375698,None
808733504066486276,2016-12-13 18:01:07+00:00,here's a pupper in a onesie. quite pupset about it. currently plotting revenge. 12/10 would rescue,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12,10,None,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.0169724999999999,True,7315,9375697,None
808501579447930884,2016-12-13 02:39:32+00:00,this is koda. he dug a hole and then sat in it because why not. unamused by the bath that followed. 12/10,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12,10,koda,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,0.454239,True,cocker_spaniel,0.219323,True,Irish_terrier,0.093193,True,10470,9375697,None
808106460588765185,2016-12-12 00:29:28+00:00,here we have burke (pupper) and dexter (doggo). pupper wants to be exactly like doggo. both 12/10 would pet at same time,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,None,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.1264819999999999,True,8178,9375697,doggo
808001312164028416,2016-12-11 17:31:39+00:00,this is cooper. he likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,cooper,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,American_Staffordshire_terrier,0.0288526,True,11566,9375697,None
807621403335917568,2016-12-10 16:22:02+00:00,this is ollie vue. he was a 3 legged pupper on a mission to overcome everything. this is very hard to write. 14/10 we will miss you ollie,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,ollie,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True,13520,9375697,None
807106840509214720,2016-12-09 06:17:20+00:00,this is stephan. he just wants to help. 13/10 such a good boy,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,stephan,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.50537,True,Pomeranian,0.1203579999999999,True,toy_terrier,0.0770081,True,109086,9375697,None
807010152071229440,2016-12-08 23:53:08+00:00,this is lennon. he's a boopershnoop pupperdoop. quite rare. exceptionally pettable. 12/10 would definitely boop that shnoop,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,lennon,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden_retriever,0.610807,True,Irish_setter,0.213642,True,Welsh_springer_spaniel,0.0318866,True,12114,9375697,None
806629075125202948,2016-12-07 22:38:52+00:00,"""good afternoon class today we're going to learn what makes a good boy so good"" 13/10","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13,10,None,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,Arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True,68962,9375697,None
806542213899489280,2016-12-07 16:53:43+00:00,this is waffles. he's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,waffles,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,0.938617,True,Brittany_spaniel,0.0367389,True,Chesapeake_Bay_retriever,0.00397149,True,9488,9375697,None
806219024703037440,2016-12-06 19:29:28+00:00,we only rate dogs. please stop sending in non-canines like this freudian poof lion. this is incredibly frustrating... 11/10,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,incredibly,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_dog,0.0212745,True,5973,9375697,None
805932879469572096,2016-12-06 00:32:26+00:00,this is major. he put on a tie for his first real walk. only a little crooked. can also drool upwards. h*ckin talented. 12/10,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,major,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_elkhound,0.657967,True,keeshond,0.319136,True,Leonberg,0.00794674,True,7673,9375697,None
805826884734976000,2016-12-05 17:31:15+00:00,this is duke. he is not a fan of the pupporazzi. 12/10,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,duke,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True,6097,9375697,None
805520635690676224,2016-12-04 21:14:20+00:00,this is zeke the wonder dog. he never let that poor man keep his frisbees. one of the spartans all time greatest receivers. 13/10 rip zeke,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,zeke,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True,5351,9375697,None
805487436403003392,2016-12-04 19:02:24+00:00,"meet sansa and gary. they run along the fence together everyday, so the owners installed a window for them. both 12/10 h*ckin romantic af","https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12,10,sansa,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,shield,0.58783,False,barrel,0.0901799,False,sundial,0.0691986,False,8113,9375697,None
805207613751304193,2016-12-04 00:30:29+00:00,this is shooter. he's doing quite the snowy zoom. 12/10,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,shooter,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,0.244705,True,Rhodesian_ridgeback,0.1804609999999999,True,Cardigan,0.0946636999999999,True,7291,9375697,None
804738756058218496,2016-12-02 17:27:25+00:00,this is django. he accidentally opened the front facing camera. did him quite the frighten. 12/10,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,django,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_mastiff,0.91579,True,German_shepherd,0.0624797,True,Leonberg,0.00829749,True,12618,9375697,None
804026241225523202,2016-11-30 18:16:08+00:00,this is bo. he's going to make me cry. 13/10 please get off the bus for him carly,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13,10,bo,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,web_site,0.492709,False,envelope,0.0505658,False,guillotine,0.0152968999999999,False,41197,9375697,None
803773340896923648,2016-11-30 01:31:12+00:00,this is diogi. he fell in the pool as soon as he was brought home. clumsy puppo. 12/10 would pet until dry,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12,10,diogi,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,0.817066,True,redbone,0.0597065,True,Irish_terrier,0.0341952,True,9323,9375697,None
803638050916102144,2016-11-29 16:33:36+00:00,pupper hath acquire enemy. 13/10,https://twitter.com/dog_rates/status/803638050916102144/video/1,13,10,None,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador_retriever,0.372776,True,golden_retriever,0.3436659999999999,True,Great_Pyrenees,0.0672423,True,10140,9375697,None
803380650405482500,2016-11-28 23:30:47+00:00,meet sonny. he's an in-home movie critic. that is his collection. he's very proud of it. 12/10,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,sonny,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,bookcase,0.890601,False,entertainment_center,0.0192874,False,file,0.00948954,False,7204,9375697,None
803276597545603072,2016-11-28 16:37:19+00:00,this is winston. his selfie game is legendary. will steal your girl with a single snap. 11/10 handsome as h*ck,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,winston,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,0.457086,True,chow,0.307801,True,golden_retriever,0.0499881999999999,True,9301,9375698,None
802952499103731712,2016-11-27 19:09:28+00:00,this is marley. she's having a ruff day. pretty pupset. 12/10 would assist,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,marley,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,0.944032,True,golden_retriever,0.0172398,True,Pomeranian,0.0120848,True,8382,9375698,None
802572683846291456,2016-11-26 18:00:13+00:00,this is winnie. she's h*ckin ferocious. dandelion doesn't even see her coming. 12/10 would pet with caution,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,winnie,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden_retriever,0.610171,True,Labrador_retriever,0.173252,True,cocker_spaniel,0.1632569999999999,True,8302,9375698,None
802323869084381190,2016-11-26 01:31:31+00:00,this is severus. he's here to fix your cable. looks like he succeeded. even offered to pupgrade your plan. 13/10 h*ckin helpful,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",13,10,severus,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4,home_theater,0.765069,False,television,0.203578,False,entertainment_center,0.0186435,False,14970,9375698,None
802239329049477120,2016-11-25 19:55:35+00:00,this is loki. he'll do your taxes for you. can also make room in your budget for all the things you bought today. 12/10 what a puppo,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12,10,loki,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo_dog,0.482498,True,Siberian_husky,0.3357739999999999,True,malamute,0.134589,True,8444,9375698,None
801958328846974976,2016-11-25 01:18:59+00:00,this is ronnie. he hopes you're having a great day. nifty tongue slip. 12/10 would pat head approvingly,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,ronnie,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire_bullterrier,0.327887,True,American_Staffordshire_terrier,0.271916,True,Labrador_retriever,0.247619,True,7191,9375698,None
801538201127157760,2016-11-23 21:29:33+00:00,this is wallace. he'll be your chau-fur this evening. 12/10 eyes on the road wallace,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,wallace,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_sheepdog,0.0542299999999999,True,7618,9375698,None
801285448605831168,2016-11-23 04:45:12+00:00,oh h*ck 10/10,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10,10,None,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,minivan,0.789376,False,beach_wagon,0.081125,False,convertible,0.0645338,False,5610,9376156,None
801167903437357056,2016-11-22 20:58:07+00:00,this is milo. i would do terrible things for milo. 13/10,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,milo,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,0.74022,True,Dandie_Dinmont,0.0616044999999999,True,English_setter,0.0413314,True,22533,9375698,None
801115127852503040,2016-11-22 17:28:25+00:00,this is bones. he's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12,10,bones,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,0.823356,True,English_setter,0.0946018999999999,True,bluetick,0.0219534,True,7481,9375698,doggo
800751577355128832,2016-11-21 17:23:47+00:00,say hello to mauve and murphy. they're rather h*ckin filthy. preferred nap over bath. both 12/10,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12,10,mauve,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker_spaniel,0.771984,True,miniature_poodle,0.0766528,True,toy_poodle,0.0396183,True,9850,9375698,None
800513324630806528,2016-11-21 01:37:04+00:00,this is chef. chef loves everyone and wants everyone to love each other. 11/10,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,chef,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999,True,12143,9375698,None
800459316964663297,2016-11-20 22:02:27+00:00,here's a very sleepy pupper. appears to be portable as h*ck. 12/10 would snug intensely,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12,10,None,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,teddy,0.311928,False,ice_bear,0.184657,False,Christmas_stocking,0.173229,False,8810,9375698,None
800388270626521089,2016-11-20 17:20:08+00:00,this is doc. he takes time out of every day to worship our plant overlords. 12/10 quite the floofer,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12,10,doc,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever,0.35986,True,Pembroke,0.194207,True,collie,0.154603,True,10334,9375698,None
800141422401830912,2016-11-20 00:59:15+00:00,this is peaches. she's the ultimate selfie sidekick. super sneaky tongue slip appreciated. 13/10,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,peaches,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever,0.938048,True,kuvasz,0.0251195,True,Labrador_retriever,0.0229773,True,14196,9375698,None
800018252395122689,2016-11-19 16:49:49+00:00,here's a doggo doin a struggle. 11/10 much determined,https://twitter.com/dog_rates/status/800018252395122689/video/1,11,10,None,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,vacuum,0.289485,False,punching_bag,0.2432969999999999,False,barbell,0.14363,False,26309,9375698,doggo
799757965289017345,2016-11-18 23:35:32+00:00,this is sobe. she's a h*ckin happy doggo. only one leg tho. must have good balance. 13/10 would smile back,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13,10,sobe,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border_collie,0.442534,True,collie,0.288684,True,Shetland_sheepdog,0.196399,True,7764,9375698,doggo
799422933579902976,2016-11-18 01:24:14+00:00,this is longfellow (prolly sophisticated). he's a north appalachian oatzenjammer. concerned about wrinkled feets. 12/10 would hug softly,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,longfellow,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185500999999999,True,7466,9375698,None
799297110730567681,2016-11-17 17:04:16+00:00,this is jeffrey. he's quite the jokester. takes it too far sometimes. still 11/10 would pet,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11,10,jeffrey,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute,0.985028,True,Siberian_husky,0.00583442,True,Eskimo_dog,0.00544281,True,9169,9375698,None
799063482566066176,2016-11-17 01:35:54+00:00,this is mister. he only wears the most fashionable af headwear. 11/10 h*ckin stylish,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11,10,mister,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk_terrier,0.334436,True,Norwich_terrier,0.231573,True,Australian_terrier,0.214203,True,7504,9375699,None
798933969379225600,2016-11-16 17:01:16+00:00,this is iroh. he's in a predicament. 12/10 someone help him,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,iroh,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian_husky,0.703224,True,Eskimo_dog,0.229351,True,malamute,0.0443508,True,12129,9375699,None
798925684722855936,2016-11-16 16:28:21+00:00,this is shadow. he's a firm believer that they're all good dogs. h*ckin passionate about it too. 11/10 i stand with shadow,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,shadow,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West_Highland_white_terrier,0.539463,True,cairn,0.184897,True,Norfolk_terrier,0.163024,True,6966,9375698,None
798209839306514432,2016-11-14 17:03:50+00:00,this is cooper. his bow tie was too heavy for the front so he moved it to the side. balanced af now. 13/10,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,cooper,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,9687,9375699,None
797971864723324932,2016-11-14 01:18:12+00:00,here's a helicopter pupper. he takes off at random. h*ckin hard to control. 12/10 rare af,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,None,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American_Staffordshire_terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire_bullterrier,0.0727991,True,10702,9375699,None
797545162159308800,2016-11-12 21:02:38+00:00,this is cassie. she steals things. guilt increases slightly each time. 12/10 would forgive almost immediately,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,cassie,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.954089,True,Cardigan,0.0336439,True,papillon,0.00973566,True,13494,9375699,None
797236660651966464,2016-11-12 00:36:46+00:00,this is pancake. she loves batman and winks like a h*ckin champ. 12/10 real crowd pleaser,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,pancake,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,0.767005,True,Border_collie,0.100844,True,kelpie,0.0483681,True,18502,9375699,None
796865951799083009,2016-11-11 00:03:42+00:00,this is tyr. he's just checking on you. nifty af tongue slip. 12/10 would absolutely pet,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,tyr,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,0.8391290000000001,True,Boston_bull,0.0806985,True,Pembroke,0.034505,True,7131,9375698,None
796759840936919040,2016-11-10 17:02:03+00:00,say hello to romeo. he was just told that it's too cold for the pool. h*ckin nonsense. 11/10 would help fill up,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11,10,romeo,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American_Staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,Weimaraner,0.137587,True,10918,9375699,None
796484825502875648,2016-11-09 22:49:15+00:00,here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,None,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,cocker_spaniel,0.116924,True,seat_belt,0.107511,False,Australian_terrier,0.0998434,True,7000,9375699,doggo
796387464403357696,2016-11-09 16:22:22+00:00,this is snicku. he's having trouble reading because he's a dog. glasses only helped a little. nap preferred. 12/10 would snug well,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12,10,snicku,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_cat,0.052423,False,10190,9375699,None
796149749086875649,2016-11-09 00:37:46+00:00,this is ruby. she just turned on the news. officially terrified. 11/10 deep breaths ruby,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,ruby,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,seat_belt,0.0873548,False,29798,9375699,None
796116448414461957,2016-11-08 22:25:27+00:00,i didn't believe it at first but now i can see that voter fraud is a serious h*ckin issue. 11/10,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,None,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,Cardigan,0.700182,True,Pembroke,0.260738,True,papillon,0.0171099,True,8410,9375699,None
796080075804475393,2016-11-08 20:00:55+00:00,this is yogi. he's 98% floof. snuggable af. 12/10,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,yogi,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,chow,0.973846,True,Tibetan_mastiff,0.0141098999999999,True,gibbon,0.00235832,False,7800,9375699,None
796031486298386433,2016-11-08 16:47:50+00:00,this is daisy. she's here to make your day better. 13/10 mission h*ckin successful,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,daisy,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,golden_retriever,0.893775,True,Labrador_retriever,0.0701398,True,doormat,0.00841853,False,9992,9375699,None
795464331001561088,2016-11-07 03:14:10+00:00,elder doggo does a splash. both 13/10 incredible stuff,https://twitter.com/dog_rates/status/795464331001561088/video/1,13,10,None,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,golden_retriever,0.193082,True,Chesapeake_Bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.1246839999999999,True,45782,9375699,doggo
795400264262053889,2016-11-06 22:59:35+00:00,this is brody. he's trying to make the same face as the football. 12/10,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12,10,brody,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,golden_retriever,0.925494,True,Labrador_retriever,0.0592408,True,tennis_ball,0.00449534,False,9309,9375699,None
795076730285391872,2016-11-06 01:33:58+00:00,this is bailey. she loves going down slides but is very bad at it. still 11/10,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11,10,bailey,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,gas_pump,0.676439,False,harvester,0.0499953,False,swing,0.0446596,False,14977,9375699,None
794926597468000259,2016-11-05 15:37:24+00:00,this is mack. he's rather h*ckin sleepy. exceptional ears. 12/10 would boop,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,mack,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,teddy,0.569566,False,bath_towel,0.173745,False,toy_poodle,0.0376618,True,9429,9375699,None
